description,temp,temp_min,temp_max,humidity,intervals,number,available_bikes,available_bikes_stands,Day,Bikes_available
broken clouds,8,7,9,76,2021-03-21 20:15:00,76,18,20,Sunday,18
broken clouds,8,7,9,76,2021-03-21 20:15:00,34,30,0,Sunday,30
broken clouds,8,7,9,76,2021-03-21 20:15:00,49,11,29,Sunday,11
broken clouds,8,7,9,76,2021-03-21 20:15:00,19,8,22,Sunday,8
broken clouds,8,7,9,76,2021-03-21 20:15:00,115,29,1,Sunday,29
broken clouds,8,7,9,76,2021-03-21 20:15:00,30,0,20,Sunday,0
broken clouds,8,7,9,76,2021-03-21 20:15:00,52,9,23,Sunday,9
broken clouds,8,7,9,76,2021-03-21 20:15:00,103,3,37,Sunday,3
broken clouds,8,7,9,76,2021-03-21 20:15:00,56,1,39,Sunday,1
broken clouds,8,7,9,76,2021-03-21 20:15:00,51,8,32,Sunday,8
broken clouds,8,7,9,76,2021-03-21 20:15:00,79,13,14,Sunday,13
broken clouds,8,7,9,76,2021-03-21 20:15:00,21,1,29,Sunday,1
broken clouds,8,7,9,76,2021-03-21 20:15:00,77,3,26,Sunday,3
broken clouds,8,7,9,76,2021-03-21 20:15:00,39,3,17,Sunday,3
broken clouds,8,7,9,76,2021-03-21 20:15:00,116,2,28,Sunday,2
broken clouds,8,7,9,76,2021-03-21 20:15:00,74,19,11,Sunday,19
broken clouds,8,7,9,76,2021-03-21 20:15:00,56,1,39,Sunday,1
broken clouds,8,7,9,76,2021-03-21 20:15:00,34,30,0,Sunday,30
broken clouds,8,7,9,76,2021-03-21 20:15:00,76,18,20,Sunday,18
broken clouds,8,7,9,76,2021-03-21 20:15:00,19,8,22,Sunday,8
broken clouds,8,7,9,76,2021-03-21 20:15:00,102,4,36,Sunday,4
broken clouds,8,7,9,76,2021-03-21 20:15:00,30,0,20,Sunday,0
broken clouds,8,7,9,76,2021-03-21 20:15:00,52,9,23,Sunday,9
broken clouds,8,7,9,76,2021-03-21 20:15:00,38,31,9,Sunday,31
broken clouds,8,7,9,76,2021-03-21 20:15:00,103,3,37,Sunday,3
broken clouds,8,7,9,76,2021-03-21 20:15:00,94,2,38,Sunday,2
broken clouds,8,7,9,76,2021-03-21 20:15:00,75,20,20,Sunday,20
broken clouds,8,7,9,76,2021-03-21 20:15:00,33,0,23,Sunday,0
broken clouds,8,7,9,76,2021-03-21 20:15:00,89,5,35,Sunday,5
broken clouds,8,7,9,76,2021-03-21 20:15:00,18,16,14,Sunday,16
broken clouds,8,7,9,76,2021-03-21 20:15:00,108,13,27,Sunday,13
broken clouds,8,7,9,76,2021-03-21 20:15:00,61,20,5,Sunday,20
broken clouds,8,7,9,76,2021-03-21 20:15:00,54,0,33,Sunday,0
broken clouds,8,7,9,76,2021-03-21 20:15:00,106,13,27,Sunday,13
broken clouds,8,7,9,76,2021-03-21 20:15:00,73,17,13,Sunday,17
broken clouds,8,7,9,76,2021-03-21 20:15:00,19,9,21,Sunday,9
broken clouds,8,7,9,76,2021-03-21 20:15:00,111,8,32,Sunday,8
broken clouds,8,7,9,76,2021-03-21 20:15:00,7,17,12,Sunday,17
broken clouds,8,7,9,76,2021-03-21 20:15:00,50,15,25,Sunday,15
broken clouds,8,7,9,76,2021-03-21 20:15:00,96,10,20,Sunday,10
broken clouds,8,7,9,76,2021-03-21 20:15:00,11,12,18,Sunday,12
broken clouds,8,7,9,76,2021-03-21 20:15:00,71,9,31,Sunday,9
broken clouds,8,7,9,76,2021-03-21 20:15:00,72,8,23,Sunday,8
broken clouds,8,7,9,76,2021-03-21 20:15:00,110,16,24,Sunday,16
broken clouds,8,7,9,76,2021-03-21 20:15:00,49,11,29,Sunday,11
broken clouds,8,7,9,76,2021-03-21 20:15:00,16,9,11,Sunday,9
broken clouds,8,7,9,76,2021-03-21 20:15:00,48,4,36,Sunday,4
broken clouds,8,7,9,76,2021-03-21 20:15:00,13,14,16,Sunday,14
broken clouds,8,7,9,76,2021-03-21 20:15:00,55,11,25,Sunday,11
broken clouds,8,7,9,76,2021-03-21 20:15:00,112,6,24,Sunday,6
broken clouds,8,7,9,76,2021-03-21 20:15:00,15,13,3,Sunday,13
broken clouds,8,7,9,76,2021-03-21 20:15:00,42,29,1,Sunday,29
broken clouds,8,7,9,76,2021-03-21 20:15:00,80,6,34,Sunday,6
broken clouds,8,7,9,76,2021-03-21 20:15:00,105,11,25,Sunday,11
broken clouds,8,7,9,76,2021-03-21 20:15:00,91,29,1,Sunday,29
broken clouds,8,7,9,76,2021-03-21 20:15:00,2,9,11,Sunday,9
broken clouds,8,7,9,76,2021-03-21 20:15:00,86,19,19,Sunday,19
broken clouds,8,7,9,76,2021-03-21 20:15:00,45,1,29,Sunday,1
broken clouds,8,7,9,76,2021-03-21 20:15:00,40,6,15,Sunday,6
broken clouds,8,7,9,76,2021-03-21 20:15:00,92,39,1,Sunday,39
broken clouds,8,7,9,76,2021-03-21 20:15:00,49,10,30,Sunday,10
broken clouds,8,7,9,76,2021-03-21 20:15:00,95,20,20,Sunday,20
broken clouds,8,7,9,76,2021-03-21 20:15:00,100,9,16,Sunday,9
broken clouds,8,7,9,76,2021-03-21 20:15:00,59,0,20,Sunday,0
broken clouds,8,7,9,76,2021-03-21 20:15:00,101,10,20,Sunday,10
broken clouds,8,7,9,76,2021-03-21 20:15:00,4,19,1,Sunday,19
broken clouds,8,7,9,76,2021-03-21 20:15:00,31,16,4,Sunday,16
broken clouds,8,7,9,76,2021-03-21 20:15:00,82,15,7,Sunday,15
broken clouds,8,7,9,76,2021-03-21 20:15:00,53,5,35,Sunday,5
broken clouds,8,7,9,76,2021-03-21 20:15:00,18,17,13,Sunday,17
broken clouds,8,7,9,76,2021-03-21 20:15:00,58,16,24,Sunday,16
broken clouds,8,7,9,76,2021-03-21 20:15:00,109,18,11,Sunday,18
broken clouds,8,7,9,76,2021-03-21 20:15:00,108,12,28,Sunday,12
broken clouds,8,7,9,76,2021-03-21 20:15:00,107,16,24,Sunday,16
broken clouds,8,7,9,76,2021-03-21 20:15:00,47,1,39,Sunday,1
broken clouds,8,7,9,76,2021-03-21 20:15:00,67,17,23,Sunday,17
broken clouds,8,7,9,76,2021-03-21 20:15:00,78,31,9,Sunday,31
broken clouds,8,7,9,76,2021-03-21 20:15:00,83,31,9,Sunday,31
broken clouds,8,7,9,76,2021-03-21 20:15:00,17,2,18,Sunday,2
broken clouds,8,7,9,76,2021-03-21 20:15:00,22,3,17,Sunday,3
broken clouds,8,7,9,76,2021-03-21 20:15:00,98,0,40,Sunday,0
broken clouds,8,7,9,76,2021-03-21 20:15:00,57,6,17,Sunday,6
broken clouds,8,7,9,76,2021-03-21 20:15:00,93,11,29,Sunday,11
broken clouds,8,7,9,76,2021-03-21 20:15:00,32,8,22,Sunday,8
broken clouds,8,7,9,76,2021-03-21 20:15:00,6,0,20,Sunday,0
broken clouds,8,7,9,76,2021-03-21 20:15:00,36,15,25,Sunday,15
broken clouds,8,7,9,76,2021-03-21 20:15:00,24,3,17,Sunday,3
broken clouds,8,7,9,76,2021-03-21 20:15:00,66,17,23,Sunday,17
broken clouds,8,7,9,76,2021-03-21 20:15:00,79,13,14,Sunday,13
broken clouds,8,7,9,76,2021-03-21 20:15:00,8,10,20,Sunday,10
broken clouds,8,7,9,76,2021-03-21 20:15:00,23,3,27,Sunday,3
broken clouds,8,7,9,76,2021-03-21 20:15:00,64,2,38,Sunday,2
broken clouds,8,7,9,76,2021-03-21 20:15:00,10,9,6,Sunday,9
broken clouds,8,7,9,76,2021-03-21 20:15:00,65,18,22,Sunday,18
broken clouds,8,7,9,76,2021-03-21 20:15:00,62,1,39,Sunday,1
broken clouds,8,7,9,76,2021-03-21 20:15:00,85,24,11,Sunday,24
broken clouds,8,7,9,76,2021-03-21 20:15:00,117,0,40,Sunday,0
broken clouds,8,7,9,76,2021-03-21 20:45:00,90,19,21,Sunday,19
broken clouds,8,7,9,76,2021-03-21 20:45:00,61,19,6,Sunday,19
broken clouds,8,7,9,76,2021-03-21 20:45:00,72,6,25,Sunday,6
broken clouds,8,7,9,76,2021-03-21 20:45:00,26,17,3,Sunday,17
broken clouds,8,7,9,76,2021-03-21 20:45:00,104,15,25,Sunday,15
broken clouds,8,7,9,76,2021-03-21 20:45:00,68,27,13,Sunday,27
broken clouds,8,7,9,76,2021-03-21 20:45:00,107,17,23,Sunday,17
broken clouds,8,7,9,76,2021-03-21 20:45:00,44,14,16,Sunday,14
broken clouds,8,7,9,76,2021-03-21 20:45:00,7,17,12,Sunday,17
broken clouds,8,7,9,76,2021-03-21 20:45:00,87,10,28,Sunday,10
broken clouds,8,7,9,76,2021-03-21 20:45:00,5,9,30,Sunday,9
broken clouds,8,7,9,76,2021-03-21 20:45:00,102,2,38,Sunday,2
broken clouds,8,7,9,76,2021-03-21 20:45:00,67,19,21,Sunday,19
broken clouds,8,7,9,76,2021-03-21 20:45:00,91,29,1,Sunday,29
broken clouds,8,7,9,76,2021-03-21 20:45:00,67,18,22,Sunday,18
broken clouds,8,7,9,76,2021-03-21 20:45:00,63,9,26,Sunday,9
broken clouds,8,7,9,76,2021-03-21 20:45:00,96,10,20,Sunday,10
broken clouds,8,7,9,76,2021-03-21 20:45:00,24,1,19,Sunday,1
broken clouds,8,7,9,76,2021-03-21 20:45:00,114,3,37,Sunday,3
broken clouds,8,7,9,76,2021-03-21 20:45:00,109,18,11,Sunday,18
broken clouds,8,7,9,76,2021-03-21 20:45:00,38,29,11,Sunday,29
broken clouds,8,7,9,76,2021-03-21 20:45:00,110,16,24,Sunday,16
broken clouds,8,7,9,76,2021-03-21 20:45:00,108,12,28,Sunday,12
broken clouds,8,7,9,76,2021-03-21 20:45:00,51,8,32,Sunday,8
broken clouds,8,7,9,76,2021-03-21 20:45:00,50,17,23,Sunday,17
broken clouds,8,7,9,76,2021-03-21 20:45:00,37,4,26,Sunday,4
broken clouds,8,7,9,76,2021-03-21 20:45:00,29,4,25,Sunday,4
broken clouds,8,7,9,76,2021-03-21 20:45:00,25,7,23,Sunday,7
broken clouds,8,7,9,76,2021-03-21 20:45:00,82,16,6,Sunday,16
broken clouds,8,7,9,76,2021-03-21 20:45:00,99,3,27,Sunday,3
broken clouds,8,7,9,76,2021-03-21 20:45:00,113,12,28,Sunday,12
broken clouds,8,7,9,76,2021-03-21 20:45:00,3,17,3,Sunday,17
broken clouds,8,7,9,76,2021-03-21 20:45:00,112,7,23,Sunday,7
broken clouds,8,7,9,76,2021-03-21 20:45:00,19,7,23,Sunday,7
broken clouds,8,7,9,76,2021-03-21 20:45:00,27,0,20,Sunday,0
broken clouds,8,7,9,76,2021-03-21 20:45:00,74,20,10,Sunday,20
broken clouds,8,7,9,76,2021-03-21 20:45:00,97,17,23,Sunday,17
broken clouds,8,7,9,76,2021-03-21 20:45:00,18,16,14,Sunday,16
broken clouds,8,7,9,76,2021-03-21 20:45:00,41,7,13,Sunday,7
broken clouds,8,7,9,76,2021-03-21 20:45:00,9,0,24,Sunday,0
broken clouds,8,7,9,76,2021-03-21 20:45:00,71,9,31,Sunday,9
broken clouds,8,7,9,76,2021-03-21 20:45:00,97,18,22,Sunday,18
broken clouds,8,7,9,76,2021-03-21 20:45:00,5,8,31,Sunday,8
broken clouds,8,7,9,76,2021-03-21 20:45:00,12,3,17,Sunday,3
broken clouds,8,7,9,76,2021-03-21 20:45:00,52,9,23,Sunday,9
broken clouds,8,7,9,76,2021-03-21 20:45:00,103,3,37,Sunday,3
broken clouds,8,7,9,76,2021-03-21 20:45:00,94,2,38,Sunday,2
broken clouds,8,7,9,76,2021-03-21 20:45:00,28,6,24,Sunday,6
broken clouds,8,7,9,76,2021-03-21 20:45:00,33,0,23,Sunday,0
broken clouds,8,7,9,76,2021-03-21 20:45:00,2,10,10,Sunday,10
broken clouds,8,7,9,76,2021-03-21 20:45:00,89,5,35,Sunday,5
broken clouds,8,7,9,76,2021-03-21 20:45:00,115,30,0,Sunday,30
broken clouds,8,7,9,76,2021-03-21 20:45:00,98,0,40,Sunday,0
broken clouds,8,7,9,76,2021-03-21 20:45:00,83,29,11,Sunday,29
broken clouds,8,7,9,76,2021-03-21 20:45:00,93,11,29,Sunday,11
broken clouds,8,7,9,76,2021-03-21 20:45:00,57,6,17,Sunday,6
broken clouds,8,7,9,76,2021-03-21 20:45:00,43,24,6,Sunday,24
broken clouds,8,7,9,76,2021-03-21 20:45:00,69,39,1,Sunday,39
broken clouds,8,7,9,76,2021-03-21 20:45:00,22,1,19,Sunday,1
broken clouds,8,7,9,76,2021-03-21 20:45:00,6,0,20,Sunday,0
broken clouds,8,7,9,76,2021-03-21 20:45:00,30,0,20,Sunday,0
broken clouds,8,7,9,76,2021-03-21 20:45:00,105,11,25,Sunday,11
broken clouds,8,7,9,76,2021-03-21 20:45:00,49,11,29,Sunday,11
broken clouds,8,7,9,76,2021-03-21 20:45:00,34,30,0,Sunday,30
broken clouds,8,7,9,76,2021-03-21 20:45:00,18,17,13,Sunday,17
broken clouds,8,7,9,76,2021-03-21 20:45:00,39,4,16,Sunday,4
broken clouds,8,7,9,76,2021-03-21 20:45:00,84,18,12,Sunday,18
broken clouds,8,7,9,76,2021-03-21 20:45:00,80,6,34,Sunday,6
broken clouds,8,7,9,76,2021-03-21 20:45:00,16,9,11,Sunday,9
broken clouds,8,7,9,76,2021-03-21 20:45:00,58,15,25,Sunday,15
broken clouds,8,7,9,76,2021-03-21 20:45:00,48,4,36,Sunday,4
broken clouds,8,7,9,76,2021-03-21 20:45:00,13,14,16,Sunday,14
broken clouds,8,7,9,76,2021-03-21 20:45:00,11,12,18,Sunday,12
broken clouds,8,7,9,76,2021-03-21 20:45:00,55,11,25,Sunday,11
broken clouds,8,7,9,76,2021-03-21 20:45:00,106,13,27,Sunday,13
broken clouds,8,7,9,76,2021-03-21 20:45:00,77,2,27,Sunday,2
broken clouds,8,7,9,76,2021-03-21 20:45:00,95,21,19,Sunday,21
broken clouds,8,7,9,76,2021-03-21 20:45:00,54,0,33,Sunday,0
broken clouds,8,7,9,76,2021-03-21 20:45:00,111,10,30,Sunday,10
broken clouds,8,7,9,76,2021-03-21 20:45:00,116,2,28,Sunday,2
broken clouds,8,7,9,76,2021-03-21 20:45:00,56,1,39,Sunday,1
broken clouds,8,7,9,76,2021-03-21 20:45:00,76,18,20,Sunday,18
broken clouds,8,7,9,76,2021-03-21 20:45:00,15,13,3,Sunday,13
broken clouds,8,7,9,76,2021-03-21 20:45:00,32,7,23,Sunday,7
broken clouds,8,7,9,76,2021-03-21 20:45:00,24,1,19,Sunday,1
broken clouds,8,7,9,76,2021-03-21 20:45:00,4,19,1,Sunday,19
broken clouds,8,7,9,76,2021-03-21 20:45:00,15,13,3,Sunday,13
broken clouds,8,7,9,76,2021-03-21 20:45:00,106,13,27,Sunday,13
broken clouds,8,7,9,76,2021-03-21 20:45:00,77,2,27,Sunday,2
broken clouds,8,7,9,76,2021-03-21 20:45:00,95,21,19,Sunday,21
broken clouds,8,7,9,76,2021-03-21 20:45:00,54,0,33,Sunday,0
broken clouds,8,7,9,76,2021-03-21 20:45:00,111,10,30,Sunday,10
broken clouds,8,7,9,76,2021-03-21 20:45:00,116,2,28,Sunday,2
broken clouds,8,7,9,76,2021-03-21 20:45:00,56,1,39,Sunday,1
broken clouds,8,7,9,76,2021-03-21 20:45:00,76,18,20,Sunday,18
broken clouds,8,7,9,76,2021-03-21 20:45:00,34,30,0,Sunday,30
broken clouds,8,7,9,76,2021-03-21 20:45:00,49,11,29,Sunday,11
broken clouds,8,7,9,76,2021-03-21 20:45:00,105,11,25,Sunday,11
broken clouds,8,7,9,76,2021-03-21 20:45:00,30,0,20,Sunday,0
broken clouds,8,7,9,76,2021-03-21 20:45:00,67,19,21,Sunday,19
broken clouds,8,7,9,76,2021-03-21 20:45:00,52,9,23,Sunday,9
broken clouds,8,7,9,76,2021-03-21 20:45:00,12,3,17,Sunday,3
broken clouds,8,7,9,76,2021-03-21 20:45:00,103,3,37,Sunday,3
broken clouds,8,7,9,76,2021-03-21 20:45:00,55,11,25,Sunday,11
broken clouds,8,7,9,76,2021-03-21 20:45:00,48,4,36,Sunday,4
broken clouds,8,7,9,76,2021-03-21 20:45:00,50,16,24,Sunday,16
broken clouds,8,7,9,76,2021-03-21 20:45:00,58,15,25,Sunday,15
broken clouds,8,7,9,76,2021-03-21 20:45:00,47,1,39,Sunday,1
broken clouds,8,7,9,76,2021-03-21 20:45:00,107,17,23,Sunday,17
broken clouds,8,7,9,76,2021-03-21 20:45:00,44,14,16,Sunday,14
broken clouds,8,7,9,76,2021-03-21 20:45:00,87,10,28,Sunday,10
broken clouds,8,7,9,76,2021-03-21 20:45:00,43,22,8,Sunday,22
broken clouds,8,7,9,76,2021-03-21 20:45:00,5,9,30,Sunday,9
broken clouds,8,7,9,76,2021-03-21 20:45:00,102,2,38,Sunday,2
broken clouds,8,7,9,76,2021-03-21 20:45:00,75,19,21,Sunday,19
broken clouds,8,7,9,76,2021-03-21 20:45:00,94,2,38,Sunday,2
broken clouds,8,7,9,76,2021-03-21 20:45:00,91,29,1,Sunday,29
broken clouds,8,7,9,76,2021-03-21 20:45:00,96,10,20,Sunday,10
broken clouds,8,7,9,76,2021-03-21 20:45:00,110,16,24,Sunday,16
broken clouds,8,7,9,76,2021-03-21 20:45:00,11,12,18,Sunday,12
broken clouds,8,7,9,76,2021-03-21 20:45:00,71,9,31,Sunday,9
broken clouds,8,7,9,76,2021-03-21 20:45:00,39,4,16,Sunday,4
broken clouds,8,7,9,76,2021-03-21 20:45:00,84,18,12,Sunday,18
broken clouds,8,7,9,76,2021-03-21 20:45:00,80,6,34,Sunday,6
broken clouds,8,7,9,76,2021-03-21 20:45:00,16,9,11,Sunday,9
broken clouds,8,7,9,76,2021-03-21 20:45:00,7,17,12,Sunday,17
broken clouds,8,7,9,76,2021-03-21 20:45:00,28,6,24,Sunday,6
broken clouds,8,7,9,76,2021-03-21 20:45:00,13,14,16,Sunday,14
broken clouds,8,7,9,76,2021-03-21 20:45:00,2,10,10,Sunday,10
broken clouds,8,7,9,76,2021-03-21 20:45:00,62,1,39,Sunday,1
broken clouds,8,7,9,76,2021-03-21 20:45:00,117,0,40,Sunday,0
broken clouds,8,7,9,76,2021-03-21 20:45:00,17,2,18,Sunday,2
broken clouds,8,7,9,76,2021-03-21 20:45:00,31,16,4,Sunday,16
broken clouds,8,7,9,76,2021-03-21 20:45:00,31,17,3,Sunday,17
broken clouds,8,7,9,76,2021-03-21 20:45:00,101,10,20,Sunday,10
broken clouds,8,7,9,76,2021-03-21 20:45:00,45,1,29,Sunday,1
broken clouds,8,7,9,76,2021-03-21 20:45:00,73,18,12,Sunday,18
broken clouds,8,7,9,76,2021-03-21 20:45:00,65,18,22,Sunday,18
broken clouds,8,7,9,76,2021-03-21 20:45:00,21,0,30,Sunday,0
broken clouds,8,7,9,76,2021-03-21 20:45:00,92,39,1,Sunday,39
broken clouds,8,7,9,76,2021-03-21 20:45:00,88,18,12,Sunday,18
broken clouds,8,7,9,76,2021-03-21 20:45:00,42,28,2,Sunday,28
broken clouds,8,7,9,76,2021-03-21 20:45:00,75,18,22,Sunday,18
broken clouds,8,7,9,76,2021-03-21 20:45:00,69,38,2,Sunday,38
broken clouds,8,7,9,76,2021-03-21 20:45:00,100,9,16,Sunday,9
broken clouds,8,7,9,76,2021-03-21 20:45:00,33,0,23,Sunday,0
broken clouds,8,7,9,76,2021-03-21 20:45:00,59,0,20,Sunday,0
broken clouds,8,7,9,76,2021-03-21 20:45:00,40,6,15,Sunday,6
broken clouds,8,7,9,76,2021-03-21 20:45:00,53,6,34,Sunday,6
broken clouds,8,7,9,76,2021-03-21 20:45:00,86,19,19,Sunday,19
broken clouds,8,7,9,76,2021-03-21 20:45:00,115,30,0,Sunday,30
broken clouds,8,7,9,76,2021-03-21 20:45:00,89,5,35,Sunday,5
broken clouds,8,7,9,76,2021-03-21 20:45:00,10,9,6,Sunday,9
broken clouds,8,7,9,76,2021-03-21 20:45:00,61,20,5,Sunday,20
broken clouds,8,7,9,76,2021-03-21 20:45:00,98,0,40,Sunday,0
broken clouds,8,7,9,76,2021-03-21 20:45:00,93,11,29,Sunday,11
broken clouds,8,7,9,76,2021-03-21 20:45:00,57,6,17,Sunday,6
broken clouds,8,7,9,76,2021-03-21 20:45:00,32,8,22,Sunday,8
broken clouds,8,7,9,76,2021-03-21 20:45:00,22,1,19,Sunday,1
broken clouds,8,7,9,76,2021-03-21 20:45:00,83,30,10,Sunday,30
broken clouds,8,7,9,76,2021-03-21 20:45:00,43,24,6,Sunday,24
broken clouds,8,7,9,76,2021-03-21 20:45:00,36,15,25,Sunday,15
broken clouds,8,7,9,76,2021-03-21 20:45:00,64,2,38,Sunday,2
broken clouds,8,7,9,76,2021-03-21 20:45:00,6,0,20,Sunday,0
broken clouds,8,7,9,76,2021-03-21 20:45:00,78,32,8,Sunday,32
broken clouds,8,7,9,76,2021-03-21 20:45:00,66,17,23,Sunday,17
broken clouds,8,7,9,76,2021-03-21 20:45:00,23,3,27,Sunday,3
broken clouds,8,7,9,76,2021-03-21 20:45:00,79,13,14,Sunday,13
broken clouds,8,7,9,76,2021-03-21 20:45:00,85,24,11,Sunday,24
broken clouds,8,7,9,76,2021-03-21 20:45:00,8,10,20,Sunday,10
broken clouds,8,7,9,76,2021-03-21 20:45:00,90,19,21,Sunday,19
broken clouds,8,7,9,76,2021-03-21 20:45:00,61,19,6,Sunday,19
broken clouds,8,7,9,76,2021-03-21 20:45:00,72,6,25,Sunday,6
broken clouds,8,7,9,76,2021-03-21 20:45:00,26,17,3,Sunday,17
broken clouds,8,7,9,76,2021-03-21 20:45:00,104,15,25,Sunday,15
broken clouds,8,7,9,76,2021-03-21 20:45:00,68,27,13,Sunday,27
broken clouds,8,7,9,76,2021-03-21 20:45:00,107,17,23,Sunday,17
broken clouds,8,7,9,76,2021-03-21 20:45:00,44,14,16,Sunday,14
broken clouds,8,7,9,76,2021-03-21 20:45:00,7,17,12,Sunday,17
broken clouds,8,7,9,76,2021-03-21 20:45:00,87,10,28,Sunday,10
broken clouds,8,7,9,76,2021-03-21 20:45:00,5,9,30,Sunday,9
broken clouds,8,7,9,76,2021-03-21 20:45:00,102,2,38,Sunday,2
broken clouds,8,7,9,76,2021-03-21 20:45:00,67,19,21,Sunday,19
broken clouds,8,7,9,76,2021-03-21 20:45:00,91,29,1,Sunday,29
broken clouds,8,7,9,76,2021-03-21 20:45:00,67,18,22,Sunday,18
broken clouds,8,7,9,76,2021-03-21 20:45:00,63,9,26,Sunday,9
broken clouds,8,7,9,76,2021-03-21 20:45:00,96,10,20,Sunday,10
broken clouds,8,7,9,76,2021-03-21 20:45:00,24,1,19,Sunday,1
broken clouds,8,7,9,76,2021-03-21 20:45:00,114,3,37,Sunday,3
broken clouds,8,7,9,76,2021-03-21 20:45:00,109,18,11,Sunday,18
broken clouds,8,7,9,76,2021-03-21 20:45:00,38,29,11,Sunday,29
broken clouds,8,7,9,76,2021-03-21 20:45:00,110,16,24,Sunday,16
broken clouds,8,7,9,76,2021-03-21 20:45:00,108,12,28,Sunday,12
broken clouds,8,7,9,76,2021-03-21 20:45:00,51,8,32,Sunday,8
broken clouds,8,7,9,76,2021-03-21 20:45:00,50,17,23,Sunday,17
broken clouds,8,7,9,76,2021-03-21 20:45:00,37,4,26,Sunday,4
broken clouds,8,7,9,76,2021-03-21 20:45:00,29,4,25,Sunday,4
broken clouds,8,7,9,76,2021-03-21 20:45:00,25,7,23,Sunday,7
broken clouds,8,7,9,76,2021-03-21 20:45:00,82,16,6,Sunday,16
broken clouds,8,7,9,76,2021-03-21 20:45:00,99,3,27,Sunday,3
broken clouds,8,7,9,76,2021-03-21 20:45:00,113,12,28,Sunday,12
broken clouds,8,7,9,76,2021-03-21 20:45:00,3,17,3,Sunday,17
broken clouds,8,7,9,76,2021-03-21 20:45:00,112,7,23,Sunday,7
broken clouds,8,7,9,76,2021-03-21 20:45:00,19,7,23,Sunday,7
broken clouds,8,7,9,76,2021-03-21 20:45:00,27,0,20,Sunday,0
broken clouds,8,7,9,76,2021-03-21 20:45:00,74,20,10,Sunday,20
broken clouds,8,7,9,76,2021-03-21 20:45:00,97,17,23,Sunday,17
broken clouds,8,7,9,76,2021-03-21 20:45:00,18,16,14,Sunday,16
broken clouds,8,7,9,76,2021-03-21 20:45:00,41,7,13,Sunday,7
broken clouds,8,7,9,76,2021-03-21 20:45:00,9,0,24,Sunday,0
broken clouds,8,7,9,76,2021-03-21 20:45:00,71,9,31,Sunday,9
broken clouds,8,7,9,76,2021-03-21 20:45:00,97,18,22,Sunday,18
broken clouds,8,7,9,76,2021-03-21 20:45:00,5,8,31,Sunday,8
broken clouds,8,7,9,76,2021-03-21 20:45:00,12,3,17,Sunday,3
broken clouds,8,7,9,76,2021-03-21 20:45:00,52,9,23,Sunday,9
broken clouds,8,7,9,76,2021-03-21 20:45:00,103,3,37,Sunday,3
broken clouds,8,7,9,76,2021-03-21 20:45:00,94,2,38,Sunday,2
broken clouds,8,7,9,76,2021-03-21 20:45:00,28,6,24,Sunday,6
broken clouds,8,7,9,76,2021-03-21 20:45:00,33,0,23,Sunday,0
broken clouds,8,7,9,76,2021-03-21 20:45:00,2,10,10,Sunday,10
broken clouds,8,7,9,76,2021-03-21 20:45:00,89,5,35,Sunday,5
broken clouds,8,7,9,76,2021-03-21 20:45:00,115,30,0,Sunday,30
broken clouds,8,7,9,76,2021-03-21 20:45:00,98,0,40,Sunday,0
broken clouds,8,7,9,76,2021-03-21 20:45:00,83,29,11,Sunday,29
broken clouds,8,7,9,76,2021-03-21 20:45:00,93,11,29,Sunday,11
broken clouds,8,7,9,76,2021-03-21 20:45:00,57,6,17,Sunday,6
broken clouds,8,7,9,76,2021-03-21 20:45:00,43,24,6,Sunday,24
broken clouds,8,7,9,76,2021-03-21 20:45:00,69,39,1,Sunday,39
broken clouds,8,7,9,76,2021-03-21 20:45:00,22,1,19,Sunday,1
broken clouds,8,7,9,76,2021-03-21 20:45:00,6,0,20,Sunday,0
broken clouds,8,7,9,76,2021-03-21 20:45:00,30,0,20,Sunday,0
broken clouds,8,7,9,76,2021-03-21 20:45:00,105,11,25,Sunday,11
broken clouds,8,7,9,76,2021-03-21 20:45:00,49,11,29,Sunday,11
broken clouds,8,7,9,76,2021-03-21 20:45:00,34,30,0,Sunday,30
broken clouds,8,7,9,76,2021-03-21 20:45:00,18,17,13,Sunday,17
broken clouds,8,7,9,76,2021-03-21 20:45:00,39,4,16,Sunday,4
broken clouds,8,7,9,76,2021-03-21 20:45:00,84,18,12,Sunday,18
broken clouds,8,7,9,76,2021-03-21 20:45:00,80,6,34,Sunday,6
broken clouds,8,7,9,76,2021-03-21 20:45:00,16,9,11,Sunday,9
broken clouds,8,7,9,76,2021-03-21 20:45:00,58,15,25,Sunday,15
broken clouds,8,7,9,76,2021-03-21 20:45:00,48,4,36,Sunday,4
broken clouds,8,7,9,76,2021-03-21 20:45:00,13,14,16,Sunday,14
broken clouds,8,7,9,76,2021-03-21 20:45:00,11,12,18,Sunday,12
broken clouds,8,7,9,76,2021-03-21 20:45:00,55,11,25,Sunday,11
broken clouds,8,7,9,76,2021-03-21 20:45:00,106,13,27,Sunday,13
broken clouds,8,7,9,76,2021-03-21 20:45:00,77,2,27,Sunday,2
broken clouds,8,7,9,76,2021-03-21 20:45:00,95,21,19,Sunday,21
broken clouds,8,7,9,76,2021-03-21 20:45:00,54,0,33,Sunday,0
broken clouds,8,7,9,76,2021-03-21 20:45:00,111,10,30,Sunday,10
broken clouds,8,7,9,76,2021-03-21 20:45:00,116,2,28,Sunday,2
broken clouds,8,7,9,76,2021-03-21 20:45:00,56,1,39,Sunday,1
